cif_number,product,precision,score
10647430,MC PREPAID VOYAGE,0.758621,0.701374
10650079,MC PREPAID VOYAGE,0.875,0.70583
10652477,MC PREPAID VOYAGE,0.701493,0.698355
10652864,Mor. Tamouil Hajyat,0.9,0.706564
10653455,MC PREPAID VOYAGE,0.894737,0.706563
10656700,MC PREPAID VOYAGE,0.764706,0.701424
10663852,MC PREPAID VOYAGE,0.764706,0.701424
10666713,MC PREPAID VOYAGE,0.894737,0.706563
10670233,MC PREPAID VOYAGE,0.701493,0.698355
10676356,MC PREPAID VOYAGE,0.758621,0.701374
10676627,MC PREPAID JEUNE,0.714286,0.698237
10683689,MC PREPAID VOYAGE,0.8,0.703154
10684804,MC PREPAID VOYAGE,0.894737,0.706563
10688189,MC PREPAID VOYAGE,0.764706,0.701424
10691160,MC PREPAID VOYAGE,0.8,0.703154
10692961,MC PREPAID VOYAGE,0.764706,0.701424
10694035,MC PREPAID VOYAGE,0.764706,0.701424
10695452,MC PREPAID VOYAGE,0.764706,0.701424
10696446,MC PREPAID VOYAGE,0.763158,0.701883
10701014,MC PREPAID VOYAGE,0.8,0.703154
10704618,MC PREPAID VOYAGE,0.758621,0.701374
10710423,Mor. Tamouil Hajyat,0.9,0.706564
10711898,MC PREPAID VOYAGE,0.894737,0.706563
10714155,MC PREPAID VOYAGE,0.763158,0.701883
10714622,MC PREPAID VOYAGE,0.758621,0.701374
10714628,MC PREPAID VOYAGE,0.8,0.703154
10718019,MC PREPAID VOYAGE,0.701493,0.698355
10719649,MC PREPAID VOYAGE,0.763158,0.701883
10729549,MC PREPAID VOYAGE,0.894737,0.706563
10733453,MC PREPAID VOYAGE,0.8,0.703154
10733814,MC PREPAID VOYAGE,0.764706,0.701424
10735346,MC PREPAID VOYAGE,0.763158,0.701883
10737414,NATIONAL CLIENTELLE,0.794872,0.703637
10743639,MC PREPAID VOYAGE,0.894737,0.706563
10743993,MC PREPAID VOYAGE,0.764706,0.701424
10745118,MC PREPAID VOYAGE,0.701493,0.698355
10746438,MC PREPAID VOYAGE,0.894737,0.706563
10747080,MC PREPAID VOYAGE,0.894737,0.706563
10748977,MC PREPAID VOYAGE,0.8,0.703154
10749957,MC PREPAID VOYAGE,0.894737,0.706563
10750359,MC PREPAID VOYAGE,0.894737,0.706563
10754905,MC PREPAID VOYAGE,0.764706,0.701424
10758838,MC PREPAID VOYAGE,0.894737,0.706563
10763213,NATIONAL CLIENTELLE,1.0,0.707325
10765264,MC PREPAID VOYAGE,0.8,0.703154
10768794,NATIONAL CLIENTELLE,1.0,0.707325
10769254,MC PREPAID VOYAGE,0.875,0.70583
10770226,MC PREPAID VOYAGE,0.763158,0.701883
10771772,MC PREPAID VOYAGE,0.8,0.703154
10781527,MC PREPAID VOYAGE,0.701493,0.698355
10782803,MC PREPAID VOYAGE,0.701493,0.698355
10783603,MC PREPAID VOYAGE,0.894737,0.706563
10788714,MC PREPAID VOYAGE,0.763158,0.701883
10789404,MC PREPAID VOYAGE,0.8,0.703154
10795655,MC PREPAID VOYAGE,0.8,0.703154
10800209,MC PREPAID VOYAGE,0.8,0.703154
10805283,MC PREPAID VOYAGE,0.701493,0.698355
10806816,MC PREPAID VOYAGE,0.8,0.703154
10807756,MC PREPAID VOYAGE,0.8,0.703154
10809568,MC PREPAID VOYAGE,0.875,0.70583
10810501,MC PREPAID VOYAGE,0.894737,0.706563
10827346,Mor. Tamouil Hajyat,0.9,0.706564
10832019,MC PREPAID VOYAGE,0.8,0.703154
10834597,MC PREPAID JEUNE,0.714286,0.698237
10834840,MC PREPAID VOYAGE,0.701493,0.698355
10834886,MC PREPAID VOYAGE,0.8,0.703154
10835778,Mor. Tamouil Hajyat,0.9,0.706564
10841434,NATIONAL CLIENTELLE,0.78125,0.703597
10855384,NATIONAL CLIENTELLE,0.78125,0.703597
10856626,MC PREPAID VOYAGE,0.8,0.703154
10857930,MC PREPAID VOYAGE,0.875,0.70583
10863158,NATIONAL CLIENTELLE,1.0,0.707325
10865195,MC PREPAID VOYAGE,0.701493,0.698355
10866087,MC PREPAID VOYAGE,0.701493,0.698355
10888932,MC PREPAID VOYAGE,0.8,0.703154
10889472,Mor. Tamouil Hajyat,0.9,0.706564
10895143,Mor. Tamouil Hajyat,0.9,0.706564
10899531,Mor. Tamouil Hajyat,0.9,0.706564
10907212,MC PREPAID JEUNE,0.714286,0.698237
10919621,NATIONAL CLIENTELLE,0.8,0.703137
10944796,Mor. Tamouil Hajyat,0.9,0.706564
10973346,NATIONAL CLIENTELLE,0.78125,0.703597
10991790,Mor. Tamouil Hajyat,0.9,0.706564
10076575,MC PREPAID VOYAGE,0.727273,0.699113
10124152,MC PREPAID VOYAGE,1.0,0.707397
10132140,MC PREPAID VOYAGE,0.727273,0.699113
10134105,MC PREPAID VOYAGE,0.727273,0.699113
10139442,PRODUIT GOLD,1.0,0.707337
10147827,MC PREPAID VOYAGE,1.0,0.707397
10159546,NATIONAL CLIENTELLE,0.888889,0.706206
10173480,MC PREPAID VOYAGE,1.0,0.707397
10175498,MC PREPAID VOYAGE,0.833333,0.704584
10175498,PRODUIT GOLD,0.75,0.70036
10188166,MC PREPAID VOYAGE,1.0,0.707397
10194916,MC PREPAID JEUNE,0.833333,0.704975
10205323,MC PREPAID VOYAGE,1.0,0.707397
10209687,MC PREPAID VOYAGE,0.785714,0.702512
10211583,MC PREPAID VOYAGE,1.0,0.707397
10214346,NATIONAL CLIENTELLE,0.78125,0.703597
10216852,MC PREPAID VOYAGE,1.0,0.707397
10229727,MC PREPAID VOYAGE,1.0,0.707397
10251651,MC PREPAID VOYAGE,1.0,0.707397
10253449,PRODUIT GOLD,1.0,0.707337
10262675,MC PREPAID VOYAGE,0.763158,0.701883
10263675,MC PREPAID VOYAGE,0.701493,0.698355
10268418,MC PREPAID VOYAGE,0.763158,0.701883
10269400,MC PREPAID VOYAGE,0.763158,0.701883
10270006,MC PREPAID VOYAGE,0.894737,0.706563
10271471,MC PREPAID VOYAGE,0.894737,0.706563
10271736,PRODUIT GOLD,0.75,0.70036
10276479,MC PREPAID VOYAGE,0.763158,0.701883
10278714,MC PREPAID VOYAGE,0.701493,0.698355
10279558,NATIONAL CLIENTELLE,1.0,0.707325
10280719,MC PREPAID VOYAGE,0.763158,0.701883
10283499,MC PREPAID VOYAGE,0.763158,0.701883
10287074,MC PREPAID VOYAGE,0.763158,0.701883
10287420,MC PREPAID VOYAGE,0.763158,0.701883
10291562,MC PREPAID VOYAGE,0.701493,0.698355
10293382,MC PREPAID VOYAGE,0.701493,0.698355
10295006,MC PREPAID VOYAGE,0.763158,0.701883
10298583,MC PREPAID VOYAGE,0.763158,0.701883
10302098,MC PREPAID VOYAGE,0.701493,0.698355
10302200,MC PREPAID VOYAGE,0.701493,0.698355
10302613,NATIONAL CLIENTELLE,0.9,0.706472
10305097,MC PREPAID VOYAGE,0.701493,0.698355
10306249,MC PREPAID VOYAGE,0.701493,0.698355
10313131,MC PREPAID VOYAGE,0.701493,0.698355
10314435,MC PREPAID VOYAGE,0.763158,0.701883
10314541,MC PREPAID VOYAGE,0.894737,0.706563
10315428,NATIONAL CLIENTELLE,0.9,0.706472
10315588,MC PREPAID VOYAGE,0.763158,0.701883
10317168,MC PREPAID VOYAGE,0.763158,0.701883
10317214,MC PREPAID VOYAGE,0.763158,0.701883
10318278,MC PREPAID VOYAGE,0.701493,0.698355
10319204,MC PREPAID VOYAGE,0.763158,0.701883
10325236,MC PREPAID VOYAGE,0.701493,0.698355
10326993,MC PREPAID VOYAGE,0.763158,0.701883
10328303,MC PREPAID VOYAGE,0.758621,0.701374
10328893,MC PREPAID VOYAGE,0.701493,0.698355
10329431,NATIONAL CLIENTELLE,0.75,0.700413
10331080,MC PREPAID VOYAGE,0.763158,0.701883
10335053,MC PREPAID VOYAGE,0.763158,0.701883
10336440,MC PREPAID VOYAGE,0.701493,0.698355
10345114,MC PREPAID VOYAGE,0.763158,0.701883
10345628,MC PREPAID VOYAGE,0.894737,0.706563
10345797,MC PREPAID VOYAGE,0.894737,0.706563
10346489,NATIONAL CLIENTELLE,0.9,0.706472
10366021,MC PREPAID VOYAGE,0.75,0.700503
10374304,MC PREPAID VOYAGE,0.75,0.700503
10376897,NATIONAL CLIENTELLE,0.752381,0.70302
10421909,PRODUIT GOLD,1.0,0.707337
10439314,NATIONAL CLIENTELLE,0.888889,0.706206
10454442,NATIONAL CLIENTELLE,0.78125,0.703597
10456953,NATIONAL CLIENTELLE,0.75,0.700413
10460740,NATIONAL CLIENTELLE,0.8,0.703137
10470876,NATIONAL CLIENTELLE,0.857143,0.705306
10472141,NATIONAL CLIENTELLE,0.794872,0.703637
10494302,NATIONAL CLIENTELLE,1.0,0.707325
10498159,NATIONAL CLIENTELLE,0.857143,0.705306
10503710,MC PREPAID VOYAGE,0.763158,0.701883
10523168,MC PREPAID VOYAGE,0.894737,0.706563
10547721,MC PREPAID JEUNE,0.833333,0.704975
10551213,NATIONAL CLIENTELLE,0.857143,0.705306
10551831,NATIONAL CLIENTELLE,0.75,0.700413
10555081,NATIONAL CLIENTELLE,0.954545,0.707544
10565359,NATIONAL CLIENTELLE,0.857143,0.705306
10577586,MC PREPAID VOYAGE,0.785714,0.702512
10583442,MC PREPAID VOYAGE,0.758621,0.701374
10585014,NATIONAL CLIENTELLE,0.857143,0.705306
10605026,MC PREPAID VOYAGE,0.758621,0.701374
10616046,MC PREPAID VOYAGE,0.763158,0.701883
10617226,NATIONAL CLIENTELLE,0.805556,0.704063
10622248,NATIONAL CLIENTELLE,0.827586,0.704815
10626253,MC PREPAID VOYAGE,0.758621,0.701374
10630752,MC PREPAID VOYAGE,0.701493,0.698355
10639782,MC PREPAID VOYAGE,0.785714,0.702512
10643105,MC PREPAID VOYAGE,0.758621,0.701374
10644024,MC PREPAID VOYAGE,0.785714,0.702512
10644783,MC PREPAID VOYAGE,0.894737,0.706563
10646606,MC PREPAID VOYAGE,0.758621,0.701374
10647432,NATIONAL CLIENTELLE,0.827586,0.704815
10648301,MC PREPAID VOYAGE,0.764706,0.701424
10651624,MC PREPAID VOYAGE,0.8,0.703154
10652034,MC PREPAID VOYAGE,0.764706,0.701424
10652623,NATIONAL CLIENTELLE,0.75,0.700395
10653306,MC PREPAID VOYAGE,0.894737,0.706563
10653820,MC PREPAID VOYAGE,0.701493,0.698355
10658021,MC PREPAID VOYAGE,0.764706,0.701424
10660397,MC PREPAID VOYAGE,0.894737,0.706563
10662280,MC PREPAID VOYAGE,0.875,0.70583
10664200,MC PREPAID VOYAGE,0.764706,0.701424
10664976,MC PREPAID VOYAGE,0.701493,0.698355
10667789,MC PREPAID VOYAGE,0.701493,0.698355
10670634,MC PREPAID VOYAGE,0.785714,0.702512
10675794,MC PREPAID VOYAGE,0.894737,0.706563
10678012,MC PREPAID VOYAGE,0.894737,0.706563
10680295,MC PREPAID VOYAGE,0.875,0.70583
10680604,MC PREPAID VOYAGE,0.875,0.70583
10686945,MC PREPAID VOYAGE,0.701493,0.698355
10687600,MC PREPAID VOYAGE,0.894737,0.706563
10687731,Mor. Tamouil Hajyat,0.9,0.706564
10690233,MC PREPAID VOYAGE,0.763158,0.701883
10696831,MC PREPAID VOYAGE,0.894737,0.706563
10696917,NATIONAL CLIENTELLE,0.78125,0.703597
10697705,MC PREPAID VOYAGE,0.785714,0.702512
10697762,NATIONAL CLIENTELLE,0.9,0.706472
10701575,MC PREPAID VOYAGE,0.758621,0.701374
10706819,MC PREPAID VOYAGE,0.701493,0.698355
10706837,MC PREPAID VOYAGE,0.763158,0.701883
10709002,MC PREPAID VOYAGE,0.758621,0.701374
10709374,MC PREPAID VOYAGE,0.8,0.703154
10711658,MC PREPAID VOYAGE,0.764706,0.701424
10712354,NATIONAL CLIENTELLE,1.0,0.707325
10714474,MC PREPAID VOYAGE,0.701493,0.698355
10715230,MC PREPAID VOYAGE,0.8,0.703154
10715482,NATIONAL CLIENTELLE,1.0,0.707325
10718882,MC PREPAID VOYAGE,0.8,0.703154
10723255,MC PREPAID VOYAGE,0.8,0.703154
10724569,MC PREPAID VOYAGE,0.758621,0.701374
10724648,MC PREPAID VOYAGE,0.701493,0.698355
10725072,NATIONAL CLIENTELLE,0.9,0.706472
10727561,MC PREPAID VOYAGE,0.764706,0.701424
10729941,MC PREPAID VOYAGE,0.758621,0.701374
10733063,MC PREPAID VOYAGE,0.758621,0.701374
10734741,MC PREPAID VOYAGE,0.875,0.70583
10735129,MC PREPAID VOYAGE,0.875,0.70583
10735541,MC PREPAID VOYAGE,0.758621,0.701374
10736777,NATIONAL CLIENTELLE,0.827586,0.704815
10744531,MC PREPAID VOYAGE,0.758621,0.701374
10746810,MC PREPAID VOYAGE,0.8,0.703154
10752610,MC PREPAID VOYAGE,0.894737,0.706563
10754412,MC PREPAID VOYAGE,0.875,0.70583
10759009,MC PREPAID JEUNE,0.714286,0.698237
10759408,MC PREPAID VOYAGE,0.894737,0.706563
10762112,MC PREPAID VOYAGE,0.764706,0.701424
10763775,MC PREPAID VOYAGE,0.763158,0.701883
10766155,MC PREPAID VOYAGE,0.8,0.703154
10767327,MC PREPAID VOYAGE,0.764706,0.701424
10780991,NATIONAL CLIENTELLE,0.805556,0.704063
10782681,MC PREPAID VOYAGE,0.894737,0.706563
10784633,MC PREPAID VOYAGE,0.8,0.703154
10785287,NATIONAL CLIENTELLE,1.0,0.707325
10786497,Mor. Tamouil Hajyat,0.9,0.706564
10790384,Mor. Tamouil Hajyat,0.9,0.706564
10798503,MC PREPAID VOYAGE,0.894737,0.706563
10807180,MC PREPAID VOYAGE,0.875,0.70583
10807549,MC PREPAID VOYAGE,0.8,0.703154
10808523,MC PREPAID VOYAGE,0.8,0.703154
10808549,Mor. Tamouil Hajyat,0.9,0.706564
10808839,MC PREPAID VOYAGE,0.8,0.703154
10813284,MC PREPAID VOYAGE,0.8,0.703154
10815303,MC PREPAID VOYAGE,0.875,0.70583
10823412,NATIONAL CLIENTELLE,1.0,0.707325
10827996,MC PREPAID VOYAGE,0.894737,0.706563
10831708,MC PREPAID VOYAGE,0.894737,0.706563
10832654,NATIONAL CLIENTELLE,0.827586,0.704815
10833602,MC PREPAID VOYAGE,0.8,0.703154
10838795,Mor. Tamouil Hajyat,0.9,0.706564
10841245,MC PREPAID VOYAGE,0.8,0.703154
10843163,MC PREPAID VOYAGE,0.8,0.703154
10847472,MC PREPAID VOYAGE,0.875,0.70583
10848070,MC PREPAID VOYAGE,0.8,0.703154
10852838,Mor. Tamouil Hajyat,0.9,0.706564
10853682,MC PREPAID VOYAGE,0.894737,0.706563
10855785,Mor. Tamouil Hajyat,0.9,0.706564
10856515,Mor. Tamouil Hajyat,0.9,0.706564
10857208,NATIONAL CLIENTELLE,0.954545,0.707544
10857373,NATIONAL CLIENTELLE,1.0,0.707325
10874049,MC PREPAID VOYAGE,0.701493,0.698355
10885347,NATIONAL CLIENTELLE,0.78125,0.703597
10889353,Mor. Tamouil Hajyat,0.9,0.706564
10909864,NATIONAL CLIENTELLE,0.752381,0.70302
10927796,Mor. Tamouil Hajyat,0.9,0.706564
10928807,NATIONAL CLIENTELLE,1.0,0.707325
10962711,Mor. Tamouil Hajyat,0.9,0.706564
10964815,NATIONAL CLIENTELLE,1.0,0.707325
10996991,Mor. Tamouil Hajyat,0.9,0.706564
11011768,Mor. Tamouil Hajyat,0.9,0.706564
10031318,MC PREPAID VOYAGE,1.0,0.707397
10058898,MC PREPAID VOYAGE,1.0,0.707397
10087723,MC PREPAID VOYAGE,0.758621,0.701374
10102662,NATIONAL CLIENTELLE,0.857143,0.705306
10104909,MC PREPAID VOYAGE,0.727273,0.699113
10115758,MC PREPAID VOYAGE,0.727273,0.699113
10119260,MC PREPAID VOYAGE,1.0,0.707397
10129164,MC PREPAID VOYAGE,0.727273,0.699113
10133356,MC PREPAID VOYAGE,0.727273,0.699113
10134525,MC PREPAID VOYAGE,1.0,0.707397
10154885,NATIONAL CLIENTELLE,0.714286,0.698147
10165284,NATIONAL CLIENTELLE,0.714286,0.698147
10175277,PRODUIT GOLD,0.75,0.70036
10202555,NATIONAL CLIENTELLE,0.805556,0.704063
10203668,NATIONAL CLIENTELLE,0.705882,0.697372
10219953,MC PREPAID VOYAGE,0.727273,0.699113
10221353,MC PREPAID VOYAGE,0.727273,0.699113
10229177,MC PREPAID VOYAGE,1.0,0.707397
10241891,MC PREPAID VOYAGE,1.0,0.707397
10246302,PRODUIT GOLD,1.0,0.707337
10263227,MC PREPAID VOYAGE,0.763158,0.701883
10266114,MC PREPAID VOYAGE,0.763158,0.701883
10274042,MC PREPAID VOYAGE,0.763158,0.701883
10274322,MC PREPAID VOYAGE,0.763158,0.701883
10274792,MC PREPAID VOYAGE,0.763158,0.701883
10276529,MC PREPAID VOYAGE,0.763158,0.701883
10277093,NATIONAL CLIENTELLE,0.9,0.706472
10277200,MC PREPAID VOYAGE,0.894737,0.706563
10286252,MC PREPAID VOYAGE,0.701493,0.698355
10290546,MC PREPAID VOYAGE,0.701493,0.698355
10292965,MC PREPAID VOYAGE,0.701493,0.698355
10293772,MC PREPAID VOYAGE,0.894737,0.706563
10293832,MC PREPAID VOYAGE,0.701493,0.698355
10298469,NATIONAL CLIENTELLE,0.752381,0.70302
10302773,MC PREPAID VOYAGE,0.701493,0.698355
10305194,MC PREPAID VOYAGE,0.763158,0.701883
10308243,MC PREPAID VOYAGE,0.894737,0.706563
10310364,MC PREPAID VOYAGE,0.763158,0.701883
10315218,MC PREPAID VOYAGE,0.763158,0.701883
10321945,MC PREPAID VOYAGE,0.763158,0.701883
10322301,MC PREPAID VOYAGE,0.701493,0.698355
10322734,MC PREPAID VOYAGE,0.763158,0.701883
10324382,MC PREPAID VOYAGE,0.701493,0.698355
10325057,MC PREPAID VOYAGE,0.894737,0.706563
10325744,MC PREPAID VOYAGE,0.763158,0.701883
10325944,MC PREPAID VOYAGE,0.763158,0.701883
10328039,NATIONAL CLIENTELLE,0.9,0.706472
10329136,MC PREPAID VOYAGE,0.763158,0.701883
10329613,MC PREPAID VOYAGE,0.701493,0.698355
10330509,MC PREPAID VOYAGE,0.701493,0.698355
10330581,MC PREPAID VOYAGE,0.701493,0.698355
10331083,MC PREPAID VOYAGE,0.763158,0.701883
10334948,MC PREPAID VOYAGE,0.701493,0.698355
10337439,NATIONAL CLIENTELLE,0.9,0.706472
10337569,NATIONAL CLIENTELLE,0.875,0.705838
10339738,MC PREPAID VOYAGE,0.894737,0.706563
10340930,MC PREPAID VOYAGE,0.763158,0.701883
10341749,MC PREPAID VOYAGE,0.763158,0.701883
10343016,MC PREPAID VOYAGE,0.763158,0.701883
10343305,MC PREPAID VOYAGE,0.701493,0.698355
10348364,MC PREPAID VOYAGE,0.894737,0.706563
10374959,PRODUIT GOLD,1.0,0.707337
10392366,NATIONAL CLIENTELLE,1.0,0.707325
10394189,MC PREPAID VOYAGE,0.785714,0.702512
10407777,NATIONAL CLIENTELLE,0.833333,0.704907
10418613,NATIONAL CLIENTELLE,0.8,0.703137
10428145,NATIONAL CLIENTELLE,0.9,0.706472
10437667,NATIONAL CLIENTELLE,0.888889,0.706206
10437911,MC PREPAID VOYAGE,0.763158,0.701883
10465571,MC PREPAID VOYAGE,0.75,0.700503
10467852,MC PREPAID VOYAGE,0.894737,0.706563
10469073,NATIONAL CLIENTELLE,0.805556,0.704063
10488032,NATIONAL CLIENTELLE,0.827586,0.704815
10505839,MC PREPAID JEUNE,0.833333,0.704975
10515608,NATIONAL CLIENTELLE,0.827586,0.704815
10531304,MC PREPAID VOYAGE,0.758621,0.701374
10538563,NATIONAL CLIENTELLE,0.8,0.703137
10569517,NATIONAL CLIENTELLE,0.75,0.700413
10572844,NATIONAL CLIENTELLE,1.0,0.707325
10575327,MC PREPAID VOYAGE,0.894737,0.706563
10576079,MC PREPAID VOYAGE,0.758621,0.701374
10580550,NATIONAL CLIENTELLE,0.954545,0.707544
10592785,MC PREPAID VOYAGE,0.75,0.700503
10594201,MC PREPAID VOYAGE,0.758621,0.701374
10603777,MC PREPAID JEUNE,0.833333,0.704975
10609632,MC PREPAID VOYAGE,0.894737,0.706563
10610933,NATIONAL CLIENTELLE,0.714286,0.697956
10611371,MC PREPAID VOYAGE,0.701493,0.698355
10614308,MC PREPAID VOYAGE,0.763158,0.701883
10618220,NATIONAL CLIENTELLE,1.0,0.707325
10624113,NATIONAL CLIENTELLE,0.714286,0.697956
10624718,MC PREPAID VOYAGE,0.75,0.700503
10629221,MC PREPAID VOYAGE,0.894737,0.706563
10629683,MC PREPAID VOYAGE,0.758621,0.701374
10633692,MC PREPAID VOYAGE,0.894737,0.706563
10636716,NATIONAL CLIENTELLE,0.827586,0.704815
10637296,NATIONAL CLIENTELLE,1.0,0.707325
10641362,MC PREPAID VOYAGE,0.8,0.703154
10641947,MC PREPAID VOYAGE,0.701493,0.698355
10646897,MC PREPAID VOYAGE,0.894737,0.706563
10649132,MC PREPAID VOYAGE,0.894737,0.706563
10649598,MC PREPAID VOYAGE,0.894737,0.706563
10650815,MC PREPAID VOYAGE,0.758621,0.701374
10655780,MC PREPAID VOYAGE,0.701493,0.698355
10656722,MC PREPAID VOYAGE,0.894737,0.706563
10660213,MC PREPAID VOYAGE,0.764706,0.701424
10666314,NATIONAL CLIENTELLE,1.0,0.707325
10672784,MC PREPAID VOYAGE,0.758621,0.701374
10674888,MC PREPAID VOYAGE,0.894737,0.706563
10675171,MC PREPAID VOYAGE,0.894737,0.706563
10677473,MC PREPAID VOYAGE,0.875,0.70583
10681248,MC PREPAID VOYAGE,0.894737,0.706563
10681814,MC PREPAID VOYAGE,0.894737,0.706563
10686666,MC PREPAID VOYAGE,0.764706,0.701424
10687969,MC PREPAID VOYAGE,0.875,0.70583
10688018,Mor. Tamouil Hajyat,0.9,0.706564
10689047,MC PREPAID VOYAGE,0.763158,0.701883
10689223,MC PREPAID JEUNE,0.714286,0.698237
10690291,MC PREPAID VOYAGE,0.875,0.70583
10694030,NATIONAL CLIENTELLE,1.0,0.707325
10697579,MC PREPAID VOYAGE,0.758621,0.701374
10697810,MC PREPAID VOYAGE,0.875,0.70583
10699737,MC PREPAID VOYAGE,0.894737,0.706563
10704041,NATIONAL CLIENTELLE,0.78125,0.703597
10704108,NATIONAL CLIENTELLE,0.954545,0.707544
10705416,MC PREPAID VOYAGE,0.8,0.703154
10705955,MC PREPAID VOYAGE,0.894737,0.706563
10708640,MC PREPAID VOYAGE,0.875,0.70583
10708807,MC PREPAID VOYAGE,0.763158,0.701883
10708953,MC PREPAID VOYAGE,0.764706,0.701424
10708968,NATIONAL CLIENTELLE,0.954545,0.707544
10709764,MC PREPAID VOYAGE,0.894737,0.706563
10717214,MC PREPAID VOYAGE,0.875,0.70583
10718817,MC PREPAID VOYAGE,0.8,0.703154
10719304,MC PREPAID VOYAGE,0.894737,0.706563
10722344,Mor. Tamouil Hajyat,0.9,0.706564
10725211,MC PREPAID VOYAGE,0.764706,0.701424
10725839,MC PREPAID VOYAGE,0.758621,0.701374
10728720,MC PREPAID VOYAGE,0.875,0.70583
10732971,MC PREPAID VOYAGE,0.764706,0.701424
10734339,MC PREPAID VOYAGE,0.8,0.703154
10734409,MC PREPAID VOYAGE,0.875,0.70583
10736426,NATIONAL CLIENTELLE,0.78125,0.703597
10737446,MC PREPAID VOYAGE,0.758621,0.701374
10738808,MC PREPAID VOYAGE,0.764706,0.701424
10739572,MC PREPAID VOYAGE,0.875,0.70583
10739973,NATIONAL CLIENTELLE,1.0,0.707325
10741491,MC PREPAID VOYAGE,0.763158,0.701883
10743769,MC PREPAID VOYAGE,0.758621,0.701374
10749776,MC PREPAID VOYAGE,0.764706,0.701424
10751330,MC PREPAID VOYAGE,0.785714,0.702512
10754014,MC PREPAID VOYAGE,0.875,0.70583
10756735,MC PREPAID VOYAGE,0.8,0.703154
10757374,MC PREPAID VOYAGE,0.875,0.70583
10762937,MC PREPAID VOYAGE,0.8,0.703154
10765354,NATIONAL CLIENTELLE,1.0,0.707325
10768387,MC PREPAID VOYAGE,0.758621,0.701374
10771461,NATIONAL CLIENTELLE,1.0,0.707325
10778682,NATIONAL CLIENTELLE,0.752381,0.70302
10793994,MC PREPAID VOYAGE,0.701493,0.698355
10795725,Mor. Tamouil Hajyat,0.9,0.706564
10796192,MC PREPAID VOYAGE,0.701493,0.698355
10797098,MC PREPAID VOYAGE,0.701493,0.698355
10807417,NATIONAL CLIENTELLE,0.827586,0.704815
10809195,MC PREPAID VOYAGE,0.701493,0.698355
10809914,Mor. Tamouil Hajyat,0.9,0.706564
10811002,MC PREPAID VOYAGE,0.894737,0.706563
10811998,MC PREPAID VOYAGE,0.8,0.703154
10812866,MC PREPAID VOYAGE,0.764706,0.701424
10814069,MC PREPAID VOYAGE,0.894737,0.706563
10815964,NATIONAL CLIENTELLE,0.8,0.703137
10816991,NATIONAL CLIENTELLE,0.888889,0.706206
10817047,MC PREPAID VOYAGE,0.8,0.703154
10820327,NATIONAL CLIENTELLE,1.0,0.707325
10821978,MC PREPAID VOYAGE,0.763158,0.701883
10822460,MC PREPAID VOYAGE,0.8,0.703154
10829926,MC PREPAID VOYAGE,0.701493,0.698355
10833011,NATIONAL CLIENTELLE,0.954545,0.707544
10843240,MC PREPAID VOYAGE,0.8,0.703154
10844121,MC PREPAID VOYAGE,0.8,0.703154
10849994,NATIONAL CLIENTELLE,0.78125,0.703597
10860454,MC PREPAID VOYAGE,0.763158,0.701883
10872733,Mor. Tamouil Hajyat,0.9,0.706564
10874827,MC PREPAID VOYAGE,0.763158,0.701883
10878612,Mor. Tamouil Hajyat,0.9,0.706564
10888730,Mor. Tamouil Hajyat,0.9,0.706564
10892137,MC PREPAID JEUNE,0.714286,0.698237
10893829,MC PREPAID VOYAGE,0.763158,0.701883
10914239,NATIONAL CLIENTELLE,1.0,0.707325
10915951,Mor. Tamouil Hajyat,0.9,0.706564
10951424,NATIONAL CLIENTELLE,0.78125,0.703597
10991717,Mor. Tamouil Hajyat,0.9,0.706564
10034750,NATIONAL CLIENTELLE,0.805556,0.704063
10077592,MC PREPAID VOYAGE,1.0,0.707397
10093991,MC PREPAID VOYAGE,0.727273,0.699113
10095615,MC PREPAID VOYAGE,1.0,0.707397
10103871,MC PREPAID VOYAGE,0.727273,0.699113
10117611,MC PREPAID VOYAGE,1.0,0.707397
10138563,MC PREPAID VOYAGE,0.727273,0.699113
10162682,MC PREPAID VOYAGE,0.727273,0.699113
10168386,MC PREPAID VOYAGE,1.0,0.707397
10172048,MC PREPAID VOYAGE,1.0,0.707397
10177769,NATIONAL CLIENTELLE,1.0,0.707325
10186796,MC PREPAID VOYAGE,0.727273,0.699113
10197984,MC PREPAID JEUNE,0.833333,0.704975
10202818,MC PREPAID VOYAGE,1.0,0.707397
10207188,PRODUIT GOLD,1.0,0.707337
10215555,PRODUIT GOLD,1.0,0.707337
10218818,MC PREPAID VOYAGE,0.727273,0.699113
10235167,NATIONAL CLIENTELLE,0.827586,0.704815
10238430,MC PREPAID VOYAGE,0.727273,0.699113
10249689,MC PREPAID VOYAGE,0.727273,0.699113
10258303,MC PREPAID JEUNE,0.833333,0.704975
10262621,NATIONAL CLIENTELLE,0.9,0.706472
10263239,MC PREPAID VOYAGE,0.763158,0.701883
10264019,MC PREPAID VOYAGE,0.701493,0.698355
10265703,MC PREPAID VOYAGE,0.763158,0.701883
10265722,MC PREPAID VOYAGE,0.763158,0.701883
10267840,MC PREPAID VOYAGE,0.763158,0.701883
10272759,MC PREPAID VOYAGE,0.701493,0.698355
10275835,MC PREPAID VOYAGE,0.701493,0.698355
10279328,MC PREPAID VOYAGE,0.701493,0.698355
10282133,MC PREPAID VOYAGE,0.701493,0.698355
10282662,MC PREPAID VOYAGE,0.763158,0.701883
